Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job116,1411749000,1411769000,134256431,134236431,0.866238,0.802794,0.790338,0.804059,1.33512,0.5,0,0,26.3479,0,VGG19,8,1165,116134089
Job117,1436092000,1436112000,190402705,190382705,0.825408,0.755967,0.756038,0.756199,1.21161,1,1,0,23.8132,0,BERTLARGE,8,1346,190382705
Job118,1449933000,1480930723,901870261,803764050,1.08311,0.980683,0.96086,0.980964,0.971012,0.881483,0.646098,4,22.1075,0,VGG19,8,1574,764266534
Job119,1458646000,1458666000,155128,135128,1.06312,1.04899,1.04684,4.44705,1.31292,0.666667,0,0,29,0,ResNeXt,8,85,134840
Job120,1459041000,1459061000,21889723,21869723,1.00091,0.619224,1.00091,0.620634,0.999086,1,1,0,30.8366,0,ResNeXt,4,576,21869723
Job121,1459093000,1459093000,21546429,21546429,1.01941,0.632015,1.01941,0.63656,1,0.5,0,0,30.8854,0,VGG19,4,563,21136149
Job122,1459154000,1459174000,21646163,21626163,1.00092,0.618814,1.00092,0.620075,0.999076,1,1,0,30.8665,0,BERTLARGE,4,571,21626163
Job123,1459364000,1459364000,35633949,35633949,1,0.644604,1,0.647455,1,1,1,0,28.4441,0,VGG19,4,779,35633949
Job124,1461158000,1461178000,166670,146670,0.978084,0.977424,0.953881,2.89762,1.50033,1,1,0,33,0,ResNeXt,8,91,146670
Job125,1522976000,1522996000,22204088,22184088,1.0009,0.806758,1.0009,0.812663,0.999099,1,1,0,21.1489,0,GNMT,4,580,22184088
Job126,1525863000,1525863000,3613648,3613648,1,0.777839,1,0.812831,1,1,1,0,22.8845,0,GNMT,4,288,3613648
Job127,1527111000,1527131000,6917376,6897376,1.0029,0.779863,1.0029,0.797853,0.997109,1,1,0,22.6032,0,GNMT,4,354,6897376
Job128,1528646000,1528646000,1807167,1807167,1.00606,0.774591,1.00606,0.812918,1,0.333333,0,0,23.4596,0,ResNet50,4,237,1796279
Job129,1550860000,1550880000,677553210,652518311,0.971676,0.883155,0.860772,0.883305,1.03405,0.912038,0.736114,2,21.8177,0,ResNet50,8,1561,649433420
