Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job72,15796000,16761976,2980870,2014894,1.47942,0.758901,1.47942,0.773052,0.675942,1,1,0,21.8887,0,BERTLARGE,1,25,2014894
Job73,16670000,16761976,3484054,3392078,1.02711,0.498361,1.02711,0.501649,0.973601,1,1,0,20.4826,0,GPT2_SMALL,1,61,3392078
Job74,16763000,17096088,1444961,1111873,1.29957,0.699059,1.29957,0.718168,0.769483,1,1,0,21.6401,0,ResNet50,1,6,1111873
Job75,17119000,18444945,4160644,2834699,0.736446,0.739516,0.425249,0.766774,1.49494,0.5,0,0,19.2943,0,GNMT,8,46,2683637
Job76,17424000,17424000,2908784,2908784,1,0.485365,1,0.502122,1,1,1,0,19.8422,0,GNMT,1,52,2908784
Job77,17655000,17655000,5820148,5820148,1,0.443512,1,0.450376,1,1,1,0,17.6649,0,GNMT,1,92,5820148
Job78,18284000,20061720,7019406,5241686,0.713682,0.620841,0.464667,0.632021,1.51395,0.666667,0,0,15.6822,0,GNMT,8,81,4952618
Job79,18684000,18849652,5565299,5399647,1.03068,0.437739,1.03068,0.444735,0.970235,1,1,0,16.8395,0,GNMT,2,89,5399647
Job80,18722000,18849652,3017468,2889816,1.04417,0.457777,1.04417,0.461983,0.957696,1,1,0,17.7915,0,ResNeXt,2,49,2889816
Job81,18756000,19010528,2402256,2147728,1.11851,0.483938,1.11851,0.488356,0.894046,0.5,0,0,18.3972,0,GPT2_SMALL,2,28,2147728
Job82,19066000,19117376,2352974,2301598,1.02232,0.438567,1.02232,0.442345,0.978166,1,1,0,17.8361,0,GPT2_SMALL,1,34,2301598
Job83,19206000,27179409,15345028,7371619,1.31464,1.26321,0.712617,1.27687,0.765695,1,1,0,7.389,0,ResNet50,16,100,7371619
Job84,19368000,19368000,2900698,2900698,1,0.427745,1,0.431243,1,1,1,0,16.962,0,ResNet50,1,51,2900698
Job85,19550000,19769169,2722385,2503216,1.08755,0.467812,1.08755,0.473507,0.919494,0.5,0,0,16.8174,0,ResNet50,2,40,2503216
Job86,19960000,20921041,2216216,1255175,0.818443,0.778899,0.563952,0.800599,1.26474,1,1,0,16.3518,0,BERTLARGE,8,12,1255175
Job87,20423000,20423000,3787179,3787179,0.888213,0.430602,0.656747,0.442859,1.15678,0.333333,0,0,15.8916,0,VGG19,4,68,3718929
Job88,20619000,21279644,1771708,1111064,1.45658,0.759656,1.06818,0.83091,0.699582,1,1,0,16.0101,0,GNMT,4,5,1111064
Job89,20717000,21109629,3835356,3442727,1.11405,0.472616,1.11405,0.484558,0.897629,1,1,0,15.3419,0,GNMT,1,64,3442727
Job90,20984000,21158256,3253482,3079226,1.05659,0.443797,1.05659,0.454229,0.94644,1,1,0,15.6738,0,VGG19,1,58,3079226
Job91,21482000,21739468,1763819,1506351,0.689473,0.609287,0.49007,0.67021,1.82293,0.4,0,0,15.513,0,VGG19,8,13,1338371
Job92,21760000,22176216,2597865,2181649,1.19078,0.479369,1.19078,0.484283,0.839785,1,1,0,15.466,0,ResNet50,1,29,2181649
Job93,21969000,22176216,1293256,1086040,1.1908,0.490285,1.1908,0.504024,0.839772,1,1,0,15.7536,0,BERTLARGE,1,3,1086040
Job94,22014000,28692103,7715842,1037739,4.11733,4.16821,2.45102,4.27928,0.248138,1,1,0,7.83063,0,GPT2_SMALL,16,1,1037739
Job95,22611000,22611000,5263579,5263579,0.942745,0.500399,1,0.503806,1.06156,1,1,0,8.94427,0,BERTLARGE,4,85,5263579
Job96,22863000,22863000,1100931,1100931,0.755585,0.383942,0.603192,0.39371,1.34583,1,1,0,17.033,0,BERTLARGE,4,4,1100931
Job97,22889000,22889000,1166829,1166829,0.802052,0.432863,0.65716,0.475833,1.33763,0.333333,0,0,16.9182,0,VGG19,4,8,1149045
Job98,22897000,23245819,1478701,1129882,1.05473,0.51174,0.834618,0.520024,0.959959,0.5,0,0,15.9889,0,GPT2_SMALL,4,7,1125328
Job99,22952000,22952000,2256510,2256510,1,0.416723,1,0.420634,1,1,1,0,13.0147,0,ResNeXt,1,31,2256510
Job100,22971000,23963931,2058357,1065426,1.05182,0.84431,0.776853,0.885347,1.01534,0.5,0,0,13.4922,0,ResNeXt,8,2,1053030
