Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job51,12355000,12449423,4024496,3637528,1.18715,1.0598,0.82296,1.07825,0.862855,1,1,4,1.71741,3.16196,17.5255,1,4,1.10638,0,0,0,0,0,ResNet50,4,32,49,2818280,0.255
Job52,12432000,12449423,1425047,1407624,1.01303,0.679261,1.01303,0.704444,0.987774,1,1,1,1,1,19.2694,0,1,1.01238,0,0,0,0,0,ResNeXt,1,32,19,1406712,1
Job53,12539000,12539000,3989583,3989583,1.00067,0.742392,1.00067,0.7529,1,1,1,1,1,1,17.598,0,1,1,0,0,0,0,0,ResNeXt,1,32,75,3986904,1
Job54,12655000,14091910,6738818,5301908,1.22133,0.989661,0.753073,1.00068,0.8326,0.374466,0.0616997,2,1.1851,3.8149,18.0904,0,2,1.27102,0,218,218,0,0,ResNeXt,4,8,83,4980056,0.253
Job55,12985000,12999280,1861089,1836236,0.645471,0.999893,0.424268,1.04188,1.72188,0.778552,0.335655,4,1.67707,6.48667,16.5224,0,4,1.01353,1,74,74,0,0,ResNeXt,8,4,17,1379772,0.13
Job56,13347000,13465568,2342743,2224175,1.05348,0.842488,1.05348,0.852917,0.949389,0.5,0,1,1,2,15.2059,0,1,1.05331,0,3,3,0,0,GPT2_SMALL,2,128,33,2223824,0.5
Job57,13505000,13564144,3249806,3190662,1.03039,0.89884,0.68439,0.929696,1.00858,0.534028,0.0680561,3,1.28945,3.62526,17.2916,0,3,1.01854,0,19,19,0,0,GNMT,4,16,48,2796720,0.259
Job58,13823000,13836265,5318140,5304875,1.00252,0.760148,1.00252,0.76397,0.997506,1,1,1,1,1,17.96,0,1,1.0025,0,0,0,0,0,BERTLARGE,1,128,86,5304760,1
Job59,14481000,14492209,2556885,2545676,1.00487,0.785949,1.00487,0.801972,0.995616,1,1,1,1,2,18.227,0,1,1.0044,0,0,0,0,0,ResNet50,2,64,42,2544488,0.5
Job60,14944000,14946443,5140129,5072341,0.616264,0.783,0.305774,0.787679,1.67167,0.948692,0.854266,5,1.13374,7.46502,18.3374,0,5,1.01336,0,5,5,0,0,GPT2_SMALL,8,32,81,4611960,0.139
Job61,15304000,15306652,10214552,9330859,1.13429,1.24356,0.629855,1.26356,1.07891,0.787213,0.512823,20,2.37296,5.59837,15.2963,3,20,1.09471,0,54,54,0,0,GNMT,8,8,89,5388568,0.142
Job62,15452000,15452414,1941898,1941484,1.00089,0.721707,1.00089,0.730944,0.999787,1,1,1,1,1,21.2225,0,1,1.00021,0,0,0,0,0,GPT2_SMALL,1,256,25,1940176,1
Job63,15555000,15557396,3741546,3739150,1.00079,0.714862,1.00079,0.723852,0.99936,1,1,1,1,1,19.7547,0,1,1.00064,0,0,0,0,0,ResNet50,1,128,70,3738600,1
Job64,15555000,15555000,3406560,3406560,1.00067,0.722621,1.00067,0.734303,1,1,1,1,1,1,20.0491,0,1,1,0,0,0,0,0,ResNeXt,1,32,63,3404280,1
Job65,15557000,15557396,3701396,3701000,1.00013,0.714756,1.00013,0.719619,0.999893,1,1,1,1,1,19.7954,0,1,1.00011,0,0,0,0,0,BERTLARGE,1,128,69,3700920,1
Job66,15557000,15602577,2744266,2698689,1.01708,0.745913,1.01708,0.771063,0.983392,1,1,1,1,1,20.8398,0,1,1.01689,0,0,0,0,0,GNMT,1,64,45,2698176,1
Job67,15557000,15602577,2081575,2035998,1.02268,0.737925,1.02268,0.756703,0.978105,1,1,1,1,1,21.5443,0,1,1.02239,0,0,0,0,0,VGG19,1,32,26,2035408,1
Job68,15586000,15610367,1392515,1368148,0.863304,0.73523,0.490427,0.784964,1.18321,0.5,0,1,1,4,21.9351,0,1,1.01781,0,15,15,0,0,GNMT,4,16,15,1359744,0.259
Job69,15795000,15875774,4407788,4327014,1.01882,0.69097,1.01882,0.698083,0.981675,1,1,1,1,1,18.9782,0,1,1.01867,0,0,0,0,0,ResNet50,1,128,78,4326376,1
Job70,15795000,15875774,3293914,3213140,1.02583,0.737959,1.02583,0.743624,0.975478,1,1,1,1,1,19.9849,0,1,1.02514,0,0,0,0,0,GPT2_SMALL,1,256,61,3210960,1
Job71,15796000,15875774,2349026,2269252,1.03546,0.754634,1.03546,0.771995,0.96604,1,1,1,1,1,21.2929,0,1,1.03515,0,0,0,0,0,VGG19,1,32,38,2268592,1
Job72,15796000,15875774,2176899,2097125,1.03806,0.749992,1.03806,0.759146,0.963354,1,1,1,1,1,21.5533,0,1,1.03804,0,0,0,0,0,BERTLARGE,1,128,28,2097080,1
Job73,16670000,16754370,3615424,3531054,1.02459,0.688969,1.02459,0.693462,0.976664,1,1,1,1,1,18.0339,0,1,1.02389,0,0,0,0,0,GPT2_SMALL,1,256,65,3528656,1
Job74,16763000,16912816,1390544,1240728,1.12091,0.851837,1.12091,0.887163,0.892261,1,1,1,1,1,20.4629,0,1,1.12075,0,0,0,0,0,ResNet50,1,128,13,1240552,1
Job75,17119000,17253057,3195789,3061732,0.598472,0.707291,0.312242,0.728244,1.72997,0.5,0,1,1,8,17.5115,0,1,1.04378,0,53,53,0,0,GNMT,8,8,56,3015232,0.142
Job76,17424000,17424000,2985210,2985210,1.00019,0.660653,1.00019,0.678676,1,1,1,1,1,1,17.0225,0,1,1,0,0,0,0,0,GNMT,1,64,54,2984640,1
Job77,17655000,17655000,5945927,5945927,1.00019,0.603508,1.00019,0.610949,1,1,1,1,1,1,15.4626,0,1,1,0,0,0,0,0,GNMT,1,64,95,5944768,1
Job78,18284000,18339505,10231363,8819080,1.34437,1.27825,0.871387,1.29936,0.852876,0.676428,0.201079,15,2.36158,5.82708,10.5429,4,15,1.16014,0,46,46,0,0,GNMT,8,8,91,5636760,0.142
Job79,18684000,18734518,5510038,5459520,1.00925,0.588729,1.00925,0.596376,0.990832,1,1,1,1,2,14.7899,0,1,1.00925,0,0,0,0,0,GNMT,2,32,90,5459520,0.5
Job80,18722000,18734518,2943367,2930849,1.00529,0.619934,1.00529,0.629884,0.995747,0.5,0,1,1,2,15.2285,0,1,1.00427,0,72,72,0,0,ResNeXt,2,16,53,2927864,0.5
