max schd: 0.011757, max dp: 0.008571, max job: 121
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job53,2564810000,2564925397,292755927,292640530,1.23036,0.718379,1.22902,0.718439,0.791033,1,1,1,4,1,53.8701,0,1,1.00039,0,0,0,0,0,GPT2_SMALL,4,64,462,75193872,0.26
Job54,2566204000,2566217798,32399959,32386161,1.22849,1.38007,1.2255,1.38236,0.763153,1,1,1,8,1,52.0435,0,1,1.00043,0,0,0,0,0,GPT2_SMALL,8,32,220,4350648,0.139
Job55,2566286000,2566289013,28950823,28947810,1.03286,1.157,1.03081,1.16141,0.757201,1,1,1,8,1,51.5976,0,1,1.0001,0,0,0,0,0,VGG19,8,4,228,4706040,0.136
Job56,2569396000,2569397790,278147918,278146128,1.08505,0.634804,1.0842,0.634978,0.794349,1,1,1,4,1,54.0583,0,1,1.00001,0,0,0,0,0,GNMT,4,16,476,80759712,0.259
Job57,2572327000,2572328513,30848949,30847436,1.00162,1.13165,1.00008,1.13561,0.7809,1,1,1,8,1,53.1856,0,1,1.00005,0,0,0,0,0,VGG19,8,4,233,5009624,0.136
Job58,2572349000,2572359538,30633844,30623306,1.17177,1.32362,1.16997,1.32878,0.780623,1,1,1,8,1,53.1828,0,1,1.00034,0,0,0,0,0,ResNet50,8,16,219,4260432,0.13
Job59,2581800000,2581804563,30485190,30480627,1.1548,1.32144,1.15381,1.32662,0.792132,1,1,1,8,1,53.9195,0,1,1.00015,0,0,0,0,0,ResNet50,8,16,218,4240944,0.13
Job60,2587753000,2587754837,47163254,47161417,0.984492,1.14164,0.983725,1.14524,0.784071,1,1,1,8,1,53.3606,0,1,1.00004,0,0,0,0,0,GNMT,8,8,294,7746392,0.142
Job61,2592282000,2592376544,203467544,203373000,1.21627,0.716245,1.21563,0.716409,0.797617,1,1,1,4,1,54.2918,0,1,1.00046,0,0,0,0,0,ResNet50,4,32,430,52453800,0.255
Job62,2592304000,2592306914,203683544,203680630,1.15248,0.678672,1.15187,0.67883,0.797972,1,1,1,4,1,54.2915,0,1,1.00001,0,0,0,0,0,VGG19,4,8,434,55417264,0.258
Job63,2592352000,2592359773,176484943,176477170,1.15467,0.6807,1.15406,0.680884,0.796449,1,1,1,4,1,54.1899,0,1,1.00004,0,0,0,0,0,VGG19,4,8,428,48022576,0.258
Job64,2592415000,2592549894,220573894,220439000,1.21871,0.716458,1.21807,0.71661,0.796024,1,1,1,4,1,54.1913,0,1,1.00061,0,0,0,0,0,ResNet50,4,32,437,56851400,0.255
Job65,2608949000,2609079389,8991329,8860940,1.18751,0.701062,1.18742,0.704909,0.773423,1,1,1,4,1,53.371,0,1,1.01472,0,0,0,0,0,VGG19,4,8,202,2459632,0.258
Job66,2642838000,2642838623,433987223,433986600,1.33018,0.744307,1.31836,0.74439,0.72933,1,1,1,4,1,50.0393,0,1,1,0,0,0,0,0,ResNet50,4,32,545,111878760,0.255
Job67,2642860000,2642866669,924717039,924710370,1.19475,1.36517,1.18007,1.36524,0.784916,1,1,1,8,1,54.0387,0,1,1.00001,0,0,0,0,0,GPT2_SMALL,8,32,557,123291160,0.139
Job68,2642880000,2642890319,418118119,418107800,1.3243,0.742659,1.31278,0.742745,0.732567,1,1,1,4,1,50.253,0,1,1.00002,0,0,0,0,0,ResNet50,4,32,542,107787080,0.255
Job69,2642898000,2642903682,480114186,480108504,1.17628,0.657801,1.16561,0.657909,0.732737,1,1,1,4,1,50.2828,0,1,1.00001,0,0,0,0,0,GNMT,4,16,568,139337616,0.259
Job70,2687731000,2687799613,3038534795,3038466182,0.99476,1.19623,0.923147,1.19627,0.976197,0.965624,0.931248,2,7.72499,1.06875,66.931,0,2,1.00002,0,149,149,0,0,ResNeXt,8,4,669,418073736,0.13
Job71,2777213000,2777328650,2741861164,2741745514,0.821474,0.992694,0.766005,0.992741,0.939634,1,1,1,8,1,68.525,0,1,1.00004,0,0,0,0,0,GNMT,8,8,676,444114464,0.142
Job72,2777242000,2777263805,2311921200,2311899395,0.944597,1.0927,0.901809,1.09273,0.892364,1,1,1,8,1,63.5606,0,1,1.00001,0,0,0,0,0,BERTLARGE,8,16,649,342874960,0.142
