max schd: 0.009656, max dp: 0.001587, max job: 52
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job45,689724000,689857041,192155089,191381941,0.369306,0.527042,0.359348,0.52723,1.82037,0.670013,0.449181,59,5.63372,3.31621,20.3913,0,59,1.00404,1,94,94,0,0,VGG19,16,2,273,59118754,0.075
Job46,689746000,689868931,177203680,176362052,0.434273,0.631283,0.426086,0.631373,2.23128,0.506983,0.0452287,24,4.30553,4.16957,19.7287,0,24,1.00477,5,77,77,0,0,GPT2_SMALL,16,16,258,47466016,0.072
Job47,691795000,691959026,334524,170498,1.31768,0.660866,1.31748,0.775815,0.966492,0.333333,0,1,1,4,17.0703,0,1,1.96204,0,3,3,0,0,ResNeXt,4,8,3,169328,0.253
Job48,692106000,692178129,423619,351490,0.333625,0.27286,0.333398,0.280447,3.18982,0.333333,0,1,1,8,17.3119,0,1,1.20521,0,4,4,0,0,BERTLARGE,8,16,22,361360,0.142
Job49,692421000,692476061,1504653,1449592,0.282556,0.229189,0.282494,0.230559,3.65419,0.333333,0,1,1,8,17.0722,0,1,1.03798,0,3,3,0,0,GPT2_SMALL,8,32,103,1432664,0.139
Job50,694484000,694564495,1617331,1536836,0.303344,0.246401,0.303344,0.250019,3.58976,0.285714,0,1,1,8,17,0,1,1.05238,0,0,0,0,0,VGG19,8,4,109,1481176,0.136
Job51,696484000,696613738,1401078,1271340,0.300766,0.245746,0.300534,0.249688,3.54521,0.285714,0,1,1,8,17.5953,0,1,1.10205,0,3,3,0,0,ResNet50,8,16,95,1259280,0.13
Job52,697051000,697098990,1161818,1113828,0.284945,0.233261,0.284761,0.237554,3.77218,0.285714,0,1,1,8,17.7179,0,1,1.04309,0,4,4,0,0,ResNet50,8,16,80,1103376,0.13
Job53,698615000,698774874,1377452,1217578,0.315623,0.258577,0.3148,0.265045,3.49686,0.285714,0,1,1,8,17.8501,0,1,1.1313,0,10,10,0,0,GNMT,8,8,88,1200328,0.142
Job54,699333000,699380756,2237951,2144700,0.329539,0.272858,0.32933,0.277252,3.59614,0.309558,0,3,1.21734,7.13066,18.9573,0,3,1.04348,0,22,22,0,0,GNMT,8,8,122,1712224,0.142
Job55,699481000,699589329,1016901,908572,0.26593,0.219983,0.265664,0.222,3.77883,0.25,0,1,1,8,19.0515,0,1,1.11923,0,14,14,0,0,BERTLARGE,8,16,62,936208,0.142
Job56,700154000,700164568,2746536,2735968,0.32918,0.269714,0.328285,0.270831,2.9923,0.333333,0,2,1.52086,5.91656,18.3274,0,2,1.00386,0,11,11,0,0,BERTLARGE,8,16,127,2085904,0.142
Job57,700284000,700415028,1884904,1753876,0.30334,0.250764,0.303014,0.255178,3.70744,0.5,0,2,1.09009,7.63963,18.7962,0,2,1.07471,0,3,3,0,0,GNMT,8,8,114,1588128,0.142
Job58,709407000,709532095,31862423,31737328,0.535291,0.222216,0.535172,0.222325,1.88915,0.25,0,1,1,4,17.0732,0,1,1.00394,0,32,32,0,0,VGG19,4,8,247,31417456,0.258
Job59,713792000,713829753,1074117,1036364,0.289122,0.243068,0.289122,0.248408,3.85941,0.333333,0,1,1,8,18,0,1,1.03643,0,0,0,0,0,VGG19,8,4,69,1000024,0.136
Job60,714902000,715045620,1257448,1113828,0.303475,0.254973,0.303475,0.259713,3.54314,0.333333,0,1,1,8,18,0,1,1.12894,0,0,0,0,0,ResNet50,8,16,81,1103376,0.13
Job61,761374000,761404952,553224796,553111254,0.715023,0.966117,0.647277,0.966184,1.31354,0.976864,0.959011,16,13.1329,1.38217,37.8012,0,16,1.00021,0,8,8,0,0,GPT2_SMALL,16,16,264,50910736,0.072
Job62,761395000,761440000,481049264,480545566,0.561868,0.748324,0.506582,0.748475,1.06552,0.991406,0.988542,28,14.8117,1.16572,36.5356,0,28,1.00105,0,1,1,0,0,VGG19,16,2,272,58601828,0.075
Job63,761418000,761482995,505159023,504993970,0.570746,0.76372,0.515562,0.763871,1.04254,0.990922,0.981844,24,14.999,1.12512,36.9408,0,24,1.00033,0,6,6,0,0,VGG19,16,2,275,59801412,0.075
Job64,761440000,761490392,749140326,748982174,0.768679,1.08097,0.704826,1.08103,1.21559,0.954569,0.914221,27,14.6609,1.19026,40.1056,0,27,1.00021,0,11,11,0,0,GPT2_SMALL,16,16,274,59666992,0.072
Job65,761462000,761473593,475419445,475407852,0.726734,0.96717,0.655059,0.967248,1.29282,0.863493,0.726987,11,12.66,1.4175,36.4273,0,11,1.00002,0,22,22,0,0,GPT2_SMALL,16,16,255,44865808,0.072
Job66,769372000,769536456,1194182,1029726,0.261598,0.185452,0.261438,0.187637,4.1373,0.666667,0,1,1,8,21.6047,0,1,1.15971,0,47,47,0,0,ResNeXt,8,4,70,1010784,0.13
Job67,769390000,769540366,388358,237992,0.504769,0.371842,0.504706,0.409049,3.00621,0.4,0,1,1,8,22.0782,0,1,1.63181,0,5,5,0,0,VGG19,8,4,8,232472,0.136
Job68,769748000,769778358,333740,303382,0.344946,0.254975,0.344897,0.283091,4.46183,0.5,0,1,1,8,22.091,0,1,1.10007,0,0,0,0,0,GNMT,8,8,13,300632,0.142
Job69,772693000,772738134,1215426,1170292,0.247657,0.174749,0.247657,0.178077,4.49337,0.285714,0,1,1,8,21,0,1,1.03857,0,0,0,0,0,GNMT,8,8,83,1153792,0.142
Job70,774276000,774334650,935189,876539,0.239755,0.168333,0.239755,0.169523,4.374,0.285714,0,1,1,8,21,0,1,1.06691,0,0,0,0,0,GPT2_SMALL,8,32,51,866488,0.139
Job71,778230000,778293072,1019388,956316,0.249146,0.17556,0.249146,0.178324,4.37793,0.285714,0,1,1,8,21,0,1,1.06595,0,0,0,0,0,ResNet50,8,16,64,947472,0.13
Job72,779879000,779977180,1146460,1048280,0.260825,0.184038,0.260766,0.186888,4.29058,0.285714,0,1,1,8,21.1208,0,1,1.09366,0,14,14,0,0,VGG19,8,4,71,1011480,0.136
Job73,780887000,780970919,1187384,1103465,0.231087,0.165859,0.23088,0.167615,4.66779,0.4,0,1,1,8,22.6231,0,1,1.07605,0,76,76,0,0,ResNeXt,8,4,78,1083060,0.13
Job74,781150000,781280555,977229,846674,0.229193,0.164925,0.229147,0.166102,4.40516,0.5,0,1,1,8,22.8845,0,1,1.1542,0,0,0,0,0,BERTLARGE,8,16,54,872336,0.142
Job75,781210000,781344215,1782773,1648558,0.323938,0.231021,0.323304,0.234979,3.49054,0.515783,0,2,1.45265,6.1894,21.9993,0,2,1.08141,0,7,7,0,0,GNMT,8,8,94,1231352,0.142
Job76,783887000,784021912,1012535,877623,0.249029,0.174862,0.249029,0.17614,4.04487,0.333333,0,1,1,8,21,0,1,1.15372,0,0,0,0,0,BERTLARGE,8,16,59,904272,0.142
