Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job111,690574000,690574000,433879,433879,1,0.901588,1,1.01792,1,1,1,0,12,0,ResNet50,1,828,433879
Job112,690574000,690574000,561750,561750,1,0.930762,1,1.39206,1,1,1,0,11.7724,0,GNMT,1,961,561750
Job113,691411000,691411000,603746,603746,1,0.96393,1,1.04002,1,1,1,0,9.97184,0,GPT2_SMALL,1,986,603746
Job114,691428000,691448000,765976,745976,1.02681,1.00205,1.02681,1.2851,0.97389,1,1,0,9.76601,0,VGG19,1,1071,745976
Job115,692519000,692519000,205230,205230,1,0.969802,1,1.27258,1,1,1,0,9.99025,0,ResNeXt,1,275,205230
Job116,692521000,692541000,367594,347594,1.05754,1.04729,1.05754,2.43449,0.945592,1,1,0,9.55287,0,GNMT,1,685,347594
Job117,693194000,693214000,192747030,192727030,0.948703,0.959275,0.816136,0.959495,1.05408,1,1,0,7.3528,0,GPT2_SMALL,4,1953,192727030
Job118,693196000,700070986,208659083,187819416,1.05859,1.06931,0.949796,1.06956,0.945,1,1,1,7.02081,0,GPT2_SMALL,4,1928,187752874
Job119,714019000,714039000,79174992,79154992,1.00025,0.946995,1.00025,0.947788,0.999747,1,1,0,8.82103,0,ResNet50,2,1721,79154992
Job120,742611000,742611000,440848,440848,1,0.90536,1,1.06221,1,1,1,0,10.9977,0,BERTLARGE,1,830,440848
Job121,742612000,742612000,507592,507592,1,0.907013,1,1.04073,1,1,1,0,10.8665,0,BERTLARGE,1,896,507592
Job122,743400000,743400000,739731,739731,1,0.916661,1,1.2187,1,1,1,0,10.9905,0,GNMT,1,1067,739731
Job123,743407000,743407000,856938,856938,1,0.912781,1,1.15987,1,1,1,0,10.9914,0,GNMT,1,1088,856938
Job124,744196000,744196000,248706,248706,1,0.909174,1,1.09213,1,1,1,0,10.9391,0,GPT2_SMALL,1,434,248706
Job125,744215000,744215000,165630,165630,1,0.912767,1,1.2633,1,1,1,0,11.2955,0,ResNeXt,1,168,165630
Job126,795060000,795060000,101618,101618,1,1,1,1.82137,1,1,1,0,8,0,GPT2_SMALL,1,15,101618
Job127,828976000,828976000,402208,402208,1,1,1,1.15841,1,1,1,0,8.99751,0,ResNet50,1,784,402208
Job128,828977000,828977000,487198,487198,1,1,1,1.17313,1,1,1,0,8.8235,0,BERTLARGE,1,872,487198
