max schd: 0.016036, max dp: 0.000144, max job: 17
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job43,650398000,650398000,7034298,7034298,1.0003,0.997111,1.0003,1.0071,1,1,1,1,1,1,14.4305,0,1,1,0,0,0,0,0,VGG19,1,32,152,7032208,1
Job44,650662000,650662000,6071808,6071808,1.00068,1.00068,1.00068,1.0132,1,1,1,1,1,1,14.5974,0,1,1,0,0,0,0,0,ResNeXt,1,32,138,6067704,1
Job45,650712000,650712000,6972402,6972402,1.00015,0.996932,1.00015,1.00628,1,1,1,1,1,1,14.436,0,1,1,0,0,0,0,0,ResNet50,1,128,151,6971368,1
Job46,657069000,657158298,13968610,13879312,0.471489,0.727577,0.297464,0.730239,2.14835,0.25,0,1,1,4,13.7204,0,1,1.00643,0,26,26,0,0,VGG19,4,8,199,13739824,0.258
Job47,657823000,658036185,17597573,17384388,0.637178,0.858636,0.340805,0.860063,1.56645,0.612352,0.224703,2,1.2247,3.55059,13.3669,0,2,1.01226,0,1,1,0,0,GPT2_SMALL,4,64,209,15475472,0.26
Job48,657902000,658002657,13951457,13850800,0.455983,0.723239,0.297754,0.725873,2.2216,0.5,0,1,1,4,13.7185,0,1,1.00727,0,3,3,0,0,VGG19,4,8,198,13711600,0.258
Job49,666213000,671037610,133517530,128692920,1.0378,1.01995,1.0378,1.0205,0.963865,1,1,1,1,1,9.46072,0,1,1.03749,0,0,0,0,0,VGG19,1,32,323,128654320,1
Job50,670037000,671223131,209771715,208585584,1.00638,1.0032,1.00638,1.00336,0.994346,1,1,1,1,1,8.91054,0,1,1.00569,0,0,0,0,0,GPT2_SMALL,1,256,354,208442576,1
Job51,719168000,719168000,96391056,96391056,1.0002,1.0002,1.0002,1.00145,1,1,1,1,1,1,9.2021,0,1,1,0,0,0,0,0,GNMT,1,64,307,96371904,1
Job52,720082000,720082000,450626519,450626519,1.0002,1.0002,1.0002,1.00047,1,1,1,1,1,1,5.86854,0,1,1,0,0,0,0,0,GNMT,1,64,373,450536896,1
Job53,769562000,769562000,175426108,175426108,1.00068,1.00068,1.00068,1.00111,1,1,1,1,1,1,7.97133,0,1,1,0,0,0,0,0,ResNeXt,1,32,342,175306104,1
Job54,811311000,811311000,84474520,84474520,1.00068,1.00068,1.00068,1.00157,1,1,1,1,1,1,8.25467,0,1,1,0,0,0,0,0,ResNeXt,1,32,300,84416760,1
Job55,832094000,832094000,3239982,3239982,1.00067,1.00067,1.00067,1.0244,1,1,1,1,1,1,8,0,1,1,0,0,0,0,0,ResNeXt,1,32,96,3237816,1
Job56,835575000,835575000,23324648,23324648,1.00042,1.00042,0.478667,1.00321,1,1,1,1,1,4,8.37221,0,1,1,0,0,0,0,0,ResNet50,4,32,243,23314920,0.255
Job57,850218000,850218000,126257835,126257835,1.00068,1.00068,1.00068,1.00128,1,1,1,1,1,1,7.26815,0,1,1,0,0,0,0,0,ResNeXt,1,32,322,126171480,1
Job58,860395000,860395000,2969014,2969014,1.00029,1.00029,1.00029,1.02445,1,1,1,1,1,1,9,0,1,1,0,0,0,0,0,VGG19,1,32,94,2968144,1
Job59,863388000,863388000,26051120,26051120,1.00035,1.00035,0.439243,1.00498,1,1,1,1,1,4,9.13344,0,1,1,0,0,0,0,0,GNMT,4,16,250,26041920,0.259
Job60,875643000,875643000,593925570,593925570,1.00068,1.00068,1.00068,1.00081,1,1,1,1,1,1,3.15808,0,1,1,0,0,0,0,0,ResNeXt,1,32,376,593519160,1
Job61,905784000,905784000,7571010,7571010,1.00068,1.00068,1.00068,1.0107,1,1,1,1,1,1,7,0,1,1,0,0,0,0,0,ResNeXt,1,32,156,7565880,1
Job62,913581000,913581000,30570736,30570736,1,1,0.57199,1.0023,1,1,1,1,1,4,7,0,1,1,0,0,0,0,0,VGG19,4,8,258,30570736,0.258
Job63,948890000,948890000,5502742,5502742,1.00015,1.00015,1.00015,1.0121,1,1,1,1,1,1,6,0,1,1,0,0,0,0,0,ResNet50,1,128,131,5501928,1
Job64,954486000,954486000,25128370,25128370,1.0005,1.0005,0.687928,1.00186,1,1,1,1,1,4,5.81995,0,1,1,0,0,0,0,0,GPT2_SMALL,4,64,248,25115728,0.26
Job65,1656081000,1656081000,50900240,50900240,1.00069,1.00069,1.00069,1.00136,1,1,1,1,1,1,3.89447,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,284,50865360,1
Job66,1656081000,1656081000,49755125,49755125,1.00002,1.00002,1.00002,1.00073,1,1,1,1,1,1,3.93136,0,1,1,0,0,0,0,0,BERTLARGE,1,128,283,49754040,1
Job67,1656859000,1656859000,49310670,49310670,1.00069,1.00069,1.00069,1.00138,1,1,1,1,1,1,3.95554,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,282,49276880,1
Job68,1658718000,1658718000,66247492,66247492,1.0003,1.0003,1.0003,1.00136,1,1,1,1,1,1,3.15605,0,1,1,0,0,0,0,0,VGG19,1,32,294,66227632,1
Job69,1736386000,1736386000,238275,238275,1.00031,1.00031,1.00031,1.66393,1,1,1,1,1,8,1,0,1,1,0,0,0,0,0,VGG19,8,4,7,238200,0.136
Job70,1738609000,1738609000,538293,538293,1.00013,1.00013,1.00013,1.20095,1,1,1,1,1,8,1,0,1,1,0,0,0,0,0,ResNet50,8,16,39,538224,0.13
Job71,1776761000,1776761000,65828816,65828816,1.0002,1.0002,1.0002,1.00203,1,1,1,1,1,1,1.24058,0,1,1,0,0,0,0,0,GNMT,1,64,293,65815744,1
Job72,1826753000,1826753000,17830626,17830626,1.0003,1.0003,1.0003,1.00424,1,1,1,1,1,1,2.09279,0,1,1,0,0,0,0,0,VGG19,1,32,224,17825296,1
Job73,1842714000,1842714000,39887142,39887142,1.00068,1.00068,1.00068,1.00257,1,1,1,1,1,1,2.63289,0,1,1,0,0,0,0,0,ResNeXt,1,32,273,39859896,1
Job74,1842805000,1842805000,51218154,51218154,1.00069,1.00069,1.00069,1.00135,1,1,1,1,1,1,2.50016,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,285,51183056,1
Job75,1854378000,1854378000,2221154,2221154,1.00019,1.00019,1.00019,1.05732,1,1,1,1,1,1,3.00502,0,1,1,0,0,0,0,0,GNMT,1,64,86,2220736,1
Job76,1856588000,1856588000,13776155,13776155,1.0005,1.0005,1.0005,1.00298,1,1,1,1,1,4,3.00081,0,1,1,0,0,0,0,0,GPT2_SMALL,4,64,200,13769232,0.26
Job77,1871151000,1871151000,2259398,2259398,1.00068,1.00068,1.00068,1.01597,1,1,1,1,1,1,3.62291,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,88,2257872,1
Job78,1872003000,1872003000,5208810,5208810,1.00015,1.00015,1.00015,1.01279,1,1,1,1,1,1,3.2702,0,1,1,0,0,0,0,0,ResNet50,1,128,128,5208040,1
Job79,1884165000,1884165000,30899336,30899336,1.00042,1.00042,1.00042,1.00253,1,1,1,1,1,4,3.57522,0,1,1,0,0,0,0,0,ResNet50,4,32,259,30886440,0.255
Job80,1892086000,1892086000,8863880,8863880,1.00042,1.00042,1.00042,1.00781,1,1,1,1,1,4,3.23219,0,1,1,0,0,0,0,0,ResNet50,4,32,169,8860200,0.255
Job81,1894388000,1894388000,132628332,132628332,1.00015,1.00015,1.00015,1.00064,1,1,1,1,1,1,5.22645,0,1,1,0,0,0,0,0,ResNet50,1,128,325,132608488,1
Job82,1899602000,1899602000,45630875,45630875,1.00002,1.00002,1.00002,1.00079,1,1,1,1,1,1,5.48638,0,1,1,0,0,0,0,0,BERTLARGE,1,128,275,45629880,1
Job83,1899623000,1899623000,1075070,1075070,1.00018,1.00018,1.00018,1.12587,1,1,1,1,1,1,5,0,1,1,0,0,0,0,0,GNMT,1,64,70,1074880,1
Job84,1902175000,1902175000,39583448,39583448,1.00042,1.00042,0.722431,1.00206,1,1,1,1,1,4,5.54171,0,1,1,0,0,0,0,0,ResNet50,4,32,271,39566920,0.255
Job85,1904317000,1904317000,30159766,30159766,1.0003,1.0003,1.0003,1.00263,1,1,1,1,1,1,5.29912,0,1,1,0,0,0,0,0,VGG19,1,32,255,30150736,1
Job86,1918724000,1918724000,5934672,5934672,1.0003,1.0003,1.0003,1.01224,1,1,1,1,1,1,5,0,1,1,0,0,0,0,0,VGG19,1,32,137,5932912,1
Job87,1924709000,1924709000,31652656,31652656,1,1,0.655818,1.00222,1,1,1,1,1,4,6.1039,0,1,1,0,0,0,0,0,VGG19,4,8,261,31652656,0.258
Job88,1928183000,1928183000,33356436,33356436,1.0002,1.0002,1.0002,1.00381,1,1,1,1,1,1,6.04752,0,1,1,0,0,0,0,0,GNMT,1,64,262,33349824,1
Job89,1930505000,1930505000,85503258,85503258,1.0002,1.0002,1.0002,1.0016,1,1,1,1,1,1,5.41762,0,1,1,0,0,0,0,0,GNMT,1,64,302,85486272,1
Job90,1932011000,1932011000,95004378,95004378,1.0003,1.0003,1.0003,1.00104,1,1,1,1,1,1,5.46001,0,1,1,0,0,0,0,0,VGG19,1,32,305,94975888,1
Job91,1951812000,1951812000,1240728,1240728,1.00014,1.00014,1.00014,1.05544,1,1,1,1,1,1,6,0,1,1,0,0,0,0,0,ResNet50,1,128,73,1240552,1
Job92,1953430000,1953430000,13645880,13645880,1.00042,1.00042,0.832768,1.00521,1,1,1,1,1,4,4.80912,0,1,1,0,0,0,0,0,ResNet50,4,32,197,13640200,0.255
Job93,1976107000,1976107000,109556750,109556750,1.00002,1.00002,1.00002,1.00034,1,1,1,1,1,1,4.30836,0,1,1,0,0,0,0,0,BERTLARGE,1,128,315,109554360,1
Job94,1988818000,1988818000,5649708,5649708,1.00015,1.00015,1.00015,1.01179,1,1,1,1,1,1,5,0,1,1,0,0,0,0,0,ResNet50,1,128,134,5648872,1
Job95,1994671000,1994671000,17313460,17313460,1.00035,1.00035,0.587552,1.00734,1,1,1,1,1,4,6.82993,0,1,1,0,0,0,0,0,GNMT,4,16,221,17307360,0.259
Job96,1995484000,1995484000,103868030,103868030,1.0003,1.0003,1.0003,1.00097,1,1,1,1,1,1,3.95167,0,1,1,0,0,0,0,0,VGG19,1,32,312,103836880,1
Job97,1998121000,1998121000,96267500,96267500,1.00002,1.00002,1.00002,1.00039,1,1,1,1,1,1,4.04775,0,1,1,0,0,0,0,0,BERTLARGE,1,128,306,96265400,1
Job98,2010666000,2010666000,4933525,4933525,1.00067,1.00067,1.00067,1.01613,1,1,1,1,1,1,7.26725,0,1,1,0,0,0,0,0,ResNeXt,1,32,125,4930200,1
Job99,2015728000,2015728000,15114952,15114952,1.00035,1.00035,0.727511,1.00836,1,1,1,1,1,4,5.51214,0,1,1,0,0,0,0,0,GNMT,4,16,207,15109632,0.259
Job100,2106362000,2106362000,1304661,1304661,1.00074,1.00074,1.00074,1.06183,1,1,1,1,1,8,1,0,1,1,0,0,0,0,0,ResNeXt,8,4,75,1303692,0.13
Job101,2142153000,2142153000,126126,126126,1.00017,1.00017,1.00017,1.44799,1,1,1,1,1,8,1,0,1,1,0,0,0,0,0,GPT2_SMALL,8,32,1,126104,0.139
Job102,2142729000,2142729000,141512,141512,1.00023,1.00023,1.00023,1.85031,1,1,1,1,1,4,1,0,1,1,0,0,0,0,0,ResNet50,4,32,3,141480,0.255
Job103,2148838000,2148838000,195330692,194023703,1.00756,1.00666,1.00756,1.00728,0.993309,1,1,2,1,1,2.29263,1,2,1.00674,0,0,0,0,0,GNMT,1,64,346,193865152,1
Job104,2150015000,2150015000,406521,406521,1.00014,1.00014,1.00014,1.4191,1,1,1,1,1,1,2,0,1,1,0,0,0,0,0,GNMT,1,64,24,406464,1
Job105,2155117000,2155117000,502028,502028,1.00015,1.00015,1.00015,1.31437,1,1,1,1,1,1,2,0,1,1,0,0,0,0,0,GNMT,1,64,32,501952,1
Job106,2158243000,2158243000,406521,406521,1.00014,1.00014,1.00014,1.4191,1,1,1,1,1,1,3.47719,0,1,1,0,0,0,0,0,GNMT,1,64,23,406464,1
Job107,2158245000,2158245000,241578,241578,1.00047,1.00047,1.00047,1.45123,1,1,1,1,1,1,3.84684,0,1,1,0,0,0,0,0,ResNeXt,1,32,8,241464,1
Job108,2158282000,2158282000,358932,358932,1.00012,1.00012,1.00012,1.22132,1,1,1,1,1,1,3.56996,0,1,1,0,0,0,0,0,ResNet50,1,128,14,358888,1
Job109,2159287000,2159287000,505898,505898,1.00013,1.00013,1.00013,1.1476,1,1,1,1,1,1,2,0,1,1,0,0,0,0,0,ResNet50,1,128,36,505832,1
Job110,2162779000,2162779000,119759729,118366456,1.01267,1.0112,1.01267,1.0118,0.988366,1,1,2,1,1,2.94992,1,2,1.01177,0,0,0,0,0,VGG19,1,32,320,118260976,1
Job111,2167245000,2167245000,358932,358932,1.00012,1.00012,1.00012,1.22132,1,1,1,1,1,1,3,0,1,1,0,0,0,0,0,ResNet50,1,128,13,358888,1
Job112,2168177000,2168177000,303254,303254,1.00023,1.00023,1.00023,1.30049,1,1,1,1,1,1,3,0,1,1,0,0,0,0,0,VGG19,1,32,11,303184,1
Job113,2174541000,2174541000,669828,669828,1.00065,1.00065,1.00065,1.0542,1,1,1,1,1,1,3.5949,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,52,669392,1
Job114,2175056000,2175056000,1074468,1074468,1.00064,1.00064,1.00064,1.07578,1,1,1,1,1,1,5.60257,0,1,1,0,0,0,0,0,ResNeXt,1,32,69,1073784,1
Job115,2175087000,2175087000,369898,369898,1.00024,1.00024,1.00024,1.23378,1,1,1,1,1,1,5.32395,0,1,1,0,0,0,0,0,VGG19,1,32,15,369808,1
Job116,2175091000,2175091000,2680005,2680005,0.936127,0.940065,0.695813,0.951412,1.06965,1,1,1,1,4,5.77405,0,1,1,0,0,0,0,0,GPT2_SMALL,4,64,91,2678672,0.26
Job117,2175485000,2175485000,493250,493250,1.00002,1.00002,1.00002,1.0764,1,1,1,1,1,1,5.88089,0,1,1,0,0,0,0,0,BERTLARGE,1,128,31,493240,1
Job118,2175548000,2175548000,4234904,4234904,0.959797,0.961405,0.734835,0.975804,1.04298,1,1,1,1,4,5.46819,0,1,1,0,0,0,0,0,ResNet50,4,32,103,4233160,0.255
Job119,2175974000,2175974000,6495664,6495664,0.973418,0.974113,0.877363,0.984447,1.02761,1,1,1,1,4,4.56521,0,1,1,0,0,0,0,0,VGG19,4,8,145,6495664,0.258
Job120,2176375000,2176464016,4400432,4311416,0.981163,0.982686,0.804746,0.99716,1.02023,1,1,1,1,4,5.09169,0,1,1.02065,0,0,0,0,0,ResNet50,4,32,104,4309640,0.255
Job121,2183669000,2183669000,502028,502028,1.00015,1.00015,1.00015,1.31437,1,1,1,1,1,1,3,0,1,1,0,0,0,0,0,GNMT,1,64,34,501952,1
Job122,2189194000,2189194000,502028,502028,1.00015,1.00015,1.00015,1.31437,1,1,1,1,1,1,3,0,1,1,0,0,0,0,0,GNMT,1,64,33,501952,1
