Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job121,960874000,960894000,90625360,90605360,0.149889,0.154989,0.149757,0.155009,6.69222,0.4,0,0,53.5966,0,BERTLARGE,8,7291,90391850
Job122,962031000,962051000,91509724,91489724,0.14841,0.153543,0.148326,0.153556,6.70477,0.333333,0,0,53.6803,0,GPT2_SMALL,8,7294,91984676
Job123,962888000,962908000,175669230,175649230,0.309686,0.160406,0.309217,0.160418,3.24441,0.5,0,0,51.9952,0,ResNeXt,4,7353,174874946
Job124,963205000,963225000,212784948,115806076,0.294358,0.303148,0.29342,0.303204,3.46085,0.332876,0,1,51.0349,0,ResNet50,8,7312,113786831
Job125,963492000,963512000,238326902,132073071,0.336863,0.344371,0.334696,0.344502,3.44535,0.285844,0,1,50.0594,0,VGG19,8,7313,114017068
Job126,963852000,963872000,245480890,228534304,0.348538,0.177757,0.345897,0.177783,2.8736,0.25094,0,1,49.7642,0,GNMT,4,7375,228313536
Job127,964317000,964337000,105788831,105768831,0.173476,0.179688,0.173401,0.179768,6.67879,0.285714,0,0,53.4637,0,VGG19,8,7293,91513004
Job128,964711000,964731000,96584872,96564872,0.158389,0.164034,0.15835,0.16409,6.70927,0.333333,0,0,53.6985,0,GNMT,8,7292,91039736
Job129,965019000,965039000,180440994,180420994,0.310367,0.160659,0.309849,0.160665,3.23615,0.5,0,0,51.8708,0,GPT2_SMALL,4,7357,179663116
Job130,965420000,1051499360,198129542,112050182,0.274333,0.283203,0.273699,0.283223,3.62688,0.4,0,0,51.4238,0,GPT2_SMALL,8,7310,112656422
Job131,965719000,1053540724,202580700,114758976,0.280831,0.289701,0.280119,0.289755,3.62288,0.333333,0,0,51.2928,0,ResNet50,8,7311,112904424
Job132,1039080000,1446577364,1599667847,1167109038,0.730269,0.286524,0.682532,0.28653,1.37305,0.863478,0.726956,8,32.2171,0,ResNet50,4,7451,1164022883
Job133,1449863000,2288469926,1554533170,353643676,0.632187,0.921873,0.328461,0.921899,1.59948,0.484898,0,12,54.1301,0,GPT2_SMALL,16,7390,349777884
Job134,1450073000,1504756998,565060335,506575588,0.272288,0.231338,0.26982,0.231357,3.81061,0.727682,0.417374,6,34.3156,0,GNMT,8,7410,488378054
Job135,1613397000,1613417000,389730542,389597650,0.477829,0.2009,0.473938,0.200907,2.08035,0.5,0,1,33.5704,0,BERTLARGE,4,7396,391965083
Job136,1631039000,1631059000,235770464,235750464,0.448559,0.195962,0.448129,0.195973,2.21574,0.5,0,0,35.4889,0,BERTLARGE,4,7376,237238483
Job137,1688722000,1688742000,349548020,349528020,0.948939,0.204938,0.981111,0.204945,1.05382,1,1,0,32.618,0,ResNeXt,2,7389,349528020
Job138,1742146000,1742166000,411892,391892,0.305404,0.460057,0.305366,0.653998,8.87622,0.571429,0,0,37.3226,0,VGG19,16,83,381606
Job139,1742425000,1742445000,327425,307425,0.133519,0.226086,0.133497,0.233844,8.77875,0.5,0,0,37.4059,0,GPT2_SMALL,16,71,305189
Job140,1747633000,1747653000,1088965,1068965,0.115723,0.199571,0.115723,0.201344,9.08011,0.571429,0,0,37,0,GPT2_SMALL,16,1925,1060164
Job141,1755255000,1755275000,352612,332612,0.176664,0.291906,0.176664,0.32711,8.72534,0.571429,0,0,37,0,ResNet50,16,73,331724
Job142,1774802000,1774822000,123295422,123275422,0.468835,0.201144,0.467325,0.20117,2.14314,0.5,0,0,34.4066,0,ResNeXt,4,7319,122732114
Job143,1774804000,1774824000,168467650,168447650,0.486413,0.204051,0.48332,0.204071,2.06548,0.5,0,0,33.2632,0,ResNeXt,4,7350,167705126
Job144,1801869000,1801889000,1240272,1220272,0.148032,0.250441,0.148032,0.264628,9.10084,0.666667,0,0,37,0,VGG19,16,2278,1142571
Job145,1806026000,1806046000,218875,198875,0.18984,0.3135,0.18984,0.351809,8.40477,0.666667,0,0,37,0,BERTLARGE,16,40,192449
Job146,1808995000,1809015000,413600,393600,0.305467,0.462471,0.305467,0.657734,8.80271,0.666667,0,0,37,0,VGG19,16,84,383175
Job147,1899967000,1899967000,363323,363323,1,0.329232,1,0.388506,1,1,1,0,32,0,VGG19,1,79,363323
Job148,1924107000,1924127000,576482,556482,0.318963,0.258147,0.318652,0.271905,3.73667,0.4,0,0,31,0,ResNeXt,8,148,550710
Job149,2061649000,2061669000,17271262,17251262,0.621585,0.228195,0.621585,0.228527,1.62312,0.5,0,0,26,0,ResNet50,4,7189,17141294
Job150,2335306000,2335326000,167561832,167541832,0.661881,0.235182,0.651033,0.235248,1.51146,0.5,0,0,24.5895,0,GNMT,4,7349,167541832
Job151,2345242000,2345242000,576985,576985,1,0.25642,1,0.262845,1,1,1,0,24.1456,0,ResNet50,1,170,576985
Job152,2345735000,2345735000,628102,628102,1,0.260532,1,0.268541,1,1,1,0,24.1337,0,BERTLARGE,1,258,628102
Job153,2346886000,2346886000,294990,294990,1,0.273493,1,0.286885,1,1,1,0,24,0,ResNeXt,1,69,294990
Job154,2413383000,2413383000,5298328,5298328,1,0.238203,1,0.238976,1,1,1,0,24.7148,0,BERTLARGE,1,7085,5298328
Job155,2416419000,2416419000,264718,264718,1,0.299,1,0.325429,1,1,1,0,25,0,BERTLARGE,1,59,264718
Job156,2416845000,2416865000,21562379,21542379,0.616661,0.233566,0.609092,0.234184,1.66074,0.5,0,0,26.9293,0,VGG19,4,7200,21132177
Job157,2416849000,2416849000,379921,379921,1,0.262727,1,0.273115,1,1,1,0,26,0,ResNet50,1,81,379921
Job158,2417375000,2417375000,28737879,28737879,0.612232,0.232737,0.603403,0.233197,1.67096,0.5,0,0,27.1286,0,VGG19,4,7210,28189097
