Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job146,961332000,1166650839,391119236,185800397,0.492477,0.47516,0.47516,0.475276,2.03223,1,1,0,88.6777,0,GNMT,2,1221,185800397
Job147,961339000,1304405744,569421962,226355218,0.685253,0.64064,0.64064,0.640672,1.45953,1,1,0,78.546,0,GPT2_SMALL,2,1267,226355218
Job148,961344000,1271042376,525387188,215688812,0.638093,0.602476,0.602476,0.602626,1.56833,1,1,0,80.9227,0,VGG19,2,1259,215688812
Job149,1743019000,1838135000,317252719,91936719,0.71268,0.780234,0.576732,0.78035,1.40759,0.980421,0.960843,3,120.047,0,ResNeXt,2,1042,91694895
Job150,1743023000,2560070383,1200944457,254829795,0.945023,0.736378,0.848073,0.736476,1.05988,1,1,1,111.321,0,VGG19,2,1288,254592761
Job151,1743027000,1838135000,276747909,83792962,0.717584,0.764386,0.570016,0.764809,1.40733,0.546543,0.0930866,3,117.04,0,GNMT,2,1022,83130659
Job152,1743032000,5962881490,7850727114,2562843667,1.78216,0.874313,0.951202,0.874319,0.561416,0.548941,0.0978813,15,64.4437,0,BERTLARGE,2,1453,2561503013
Job153,1743035000,3322269360,2229459652,535502428,0.707767,0.634602,0.618331,0.63461,1.41403,0.979024,0.958048,6,134.771,0,GPT2_SMALL,2,1425,535109898
Job154,1743050000,1838135000,556337047,138891441,0.715119,0.679775,0.618693,0.679825,1.4013,1,1,3,129.758,0,ResNeXt,2,1135,138649704
Job155,1743055000,1838135000,544195161,137115161,0.710905,0.679035,0.613214,0.679092,1.40998,0.537195,0.07439,3,129.753,0,BERTLARGE,2,1128,136848041
Job156,1743062000,3259535000,1980637080,464164080,0.753571,0.665452,0.656143,0.665465,1.32716,0.5,0,0,130.081,0,ResNeXt,2,1408,464164080
Job157,1743094000,3510450927,4547927871,828584028,1.56745,1.05197,1.05283,1.05198,0.638104,1,1,2,104.289,0,GPT2_SMALL,2,1434,828453026
Job158,1743098000,5491128358,5085308102,1162392391,1.54879,0.90355,0.917323,0.903557,0.645865,0.699341,0.398683,5,95.4131,0,GPT2_SMALL,2,1439,1162065448
Job159,1743101000,3218092307,1925648472,450657165,0.761572,0.666107,0.663525,0.666123,1.31324,0.5,0,0,128.813,0,BERTLARGE,2,1402,450657165
Job160,1743108000,1780535000,70975214,33548214,0.777203,0.776201,0.776201,0.776583,1.28776,1,1,0,54.5583,0,GPT2_SMALL,2,902,33548214
Job161,1743113000,1838135000,311538533,89560657,0.722568,0.790425,0.583628,0.790561,1.38894,0.961791,0.923581,3,119.636,0,BERTLARGE,2,1034,89293341
Job162,1743116000,1838135000,542938436,135561437,0.718467,0.686668,0.619613,0.686727,1.39702,1,1,5,129.76,0,BERTLARGE,2,1126,135115513
Job163,1743120000,1816535000,197061947,66646947,0.734717,0.738087,0.571726,0.738253,1.36529,0.666549,0.333099,2,103.76,0,ResNeXt,2,978,66485832
Job164,1743123000,1813535000,193815542,62938662,0.772268,0.77403,0.600884,0.774216,1.30081,1,1,3,102.971,0,ResNeXt,2,970,62697300
Job165,1743128000,1838135000,598800008,151541231,0.701668,0.657052,0.613141,0.657101,1.42991,0.985887,0.971773,5,129.32,0,BERTLARGE,2,1152,151095489
Job166,1743132000,1835135000,273713128,82306586,0.721519,0.767065,0.572454,0.767215,1.39302,0.745402,0.490805,4,116.781,0,ResNet50,2,1018,81944496
Job167,1743146000,1838135000,997403870,216726537,0.850447,0.697394,0.773123,0.697416,1.17784,0.842559,0.685117,5,119.254,0,GPT2_SMALL,2,1262,216397790
Job168,1743150000,1838135000,475907097,125031448,0.695778,0.685596,0.58913,0.68564,1.43841,1,1,1,129.325,0,GPT2_SMALL,2,1117,124966112
Job169,1743173000,1838135000,624929600,158567600,0.698365,0.648313,0.613473,0.64836,1.43325,0.501892,0.00378388,1,128.606,0,ResNet50,2,1163,158477104
Job170,1743181000,3218092307,1906756172,431844865,0.789269,0.687799,0.687318,0.687816,1.26716,0.5,0,0,128.498,0,BERTLARGE,2,1397,431844865
Job171,1743195000,3059278326,1767255927,404893394,0.799486,0.676697,0.693938,0.676716,1.25126,0.984617,0.969235,1,125.843,0,ResNet50,2,1390,404802224
Job172,1829608000,1993535000,211709192,47782192,0.636425,0.86982,0.610353,0.87007,1.57325,0.5,0,0,145.369,0,ResNet50,2,930,47782192
Job173,1829615000,2533043294,897639767,194211473,0.765817,0.661407,0.733712,0.661512,1.30701,1,1,0,126.107,0,VGG19,2,1234,194211473
