Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job60,1190331000,1208361000,74254419,56224419,1.32068,0.735204,1.28107,0.735722,0.757186,1,1,0,37.1145,0,BERTLARGE,4,944,56224419
Job61,1194392000,1194392000,66061324,66061324,1,0.554752,1,0.555087,1,1,1,0,37.3865,0,BERTLARGE,1,1017,66061324
Job62,1208341000,1219847260,766744084,342638462,1.29826,1.2057,1.16822,1.20591,0.77127,1,1,3,34.5254,0,ResNeXt,8,1473,342238420
Job63,1221256000,1221256000,53805849,53805849,1,0.548246,0.94399,0.549609,1,1,1,0,38.1457,0,VGG19,4,925,53805849
Job64,1221387000,1256184765,34956086,158321,220.792,175.203,215.418,390.492,0.00452914,1,1,0,38.9426,0,ResNet50,4,97,158321
Job65,1221737000,1256204765,42133293,7665528,5.49646,3.01866,5.14429,3.06255,0.181935,1,1,0,38.5306,0,GNMT,4,362,7665528
Job66,1222886000,1256204765,57193437,23874672,2.39557,1.31971,2.24622,1.32582,0.417437,1,1,0,38.4139,0,GNMT,4,614,23874672
Job67,1267558000,1267578000,228506656,228486656,0.461228,0.461178,0.409894,0.461364,2.16915,1,1,0,43.9403,0,GNMT,8,1389,228486656
Job68,1268358000,1268358000,73462468,73462468,0.917423,0.485688,0.799353,0.485836,1.09007,1,1,0,45.0421,0,GPT2_SMALL,4,1042,73462468
Job69,1268764000,1268784000,43566238,43546238,0.979013,0.517459,0.841728,0.517953,1.02148,1,1,0,42.8013,0,ResNeXt,4,851,43546238
Job70,1272334000,1272334000,10073920,10073920,1,0.564035,0.864329,0.570423,1,1,1,0,41.7653,0,GNMT,4,394,10073920
Job71,1272358000,1272358000,26789150,26789150,1,0.538301,1,0.538846,1,1,1,0,43.076,0,ResNeXt,1,653,26789150
Job72,1272384000,1272384000,27045333,27045333,1,0.538941,1,0.540755,1,1,1,0,43.0837,0,VGG19,1,662,27045333
Job73,1272580000,1272600000,16214165,16194165,1.00124,0.554812,1.00124,0.558027,0.998767,1,1,0,42.5592,0,VGG19,1,488,16194165
Job74,1272593000,1272600000,26918560,26911560,1.00026,0.538757,1.00026,0.540578,0.99974,1,1,0,43.1147,0,VGG19,1,654,26911560
Job75,1272765000,1272765000,16526266,16526266,1,0.55191,1,0.552926,1,1,1,0,42.6028,0,ResNet50,1,494,16526266
Job76,1278513000,1278533000,1342891878,628317762,1.38121,1.21751,1.18482,1.21773,0.727125,0.975675,0.95135,4,32.6109,0,GNMT,8,1558,625692491
Job77,1278789000,1278809000,245731990,245711990,0.471294,0.466494,0.422696,0.466594,2.12233,1,1,0,42.5986,0,ResNeXt,8,1413,245711990
Job78,1278867000,1278986000,81234800,81115800,0.893047,0.469793,0.777978,0.470337,1.12006,1,1,0,46.3673,0,GNMT,4,1062,81115800
Job79,1278966000,1278986000,29024888,29004888,0.979119,0.510577,0.82156,0.51238,1.02148,1,1,0,43.9038,0,GNMT,4,701,29004888
Job80,1280734000,1280734000,44122704,44122704,0.926442,0.484507,0.793986,0.485573,1.07976,1,1,0,45.3834,0,GNMT,4,858,44122704
Job81,1281443000,1281443000,168970054,168970054,1,0.4466,1,0.446654,1,1,1,0,46.1803,0,GPT2_SMALL,1,1304,168970054
Job82,1288347000,1288367000,10764289,10744289,1.00186,0.523954,1.00186,0.529104,0.998142,1,1,0,43.9762,0,GNMT,1,402,10744289
Job83,1289097000,1289117000,105153720,105133720,0.433143,0.45109,0.384712,0.451239,2.31513,0.666667,0,0,46.929,0,BERTLARGE,8,1123,104885945
Job84,1289286000,1289291266,104978,99712,1.05281,0.843592,1.05281,1.99807,0.949837,1,1,0,44.0502,0,BERTLARGE,1,64,99712
Job85,1289678000,1298803000,115412108,106287108,0.464554,0.482132,0.413035,0.482663,2.15566,1,1,0,47.3941,0,VGG19,8,1129,106287108
Job86,1298783000,1305739536,1594250197,831745260,1.26338,1.11439,1.08169,1.11455,0.805202,0.871825,0.741543,8,32.4477,0,GNMT,8,1583,817690544
Job87,1299331000,1307990888,192947920,184288032,0.474191,0.476464,0.429509,0.476597,2.13738,0.666667,0,0,44.4723,0,ResNeXt,8,1328,181890960
Job88,1300314000,1320904809,128682239,108091430,0.499583,0.513828,0.448779,0.513926,2.00218,1,1,0,47.7624,0,GPT2_SMALL,8,1135,108091430
Job89,1300345000,1320904809,124866244,104306435,0.500736,0.516772,0.449987,0.516937,1.99792,1,1,0,47.9079,0,BERTLARGE,8,1121,104306435
Job90,1304616000,1327622131,209023401,186017270,0.516388,0.512893,0.468851,0.512953,1.9368,1,1,0,43.1463,0,GPT2_SMALL,8,1340,186017270
