max schd: 0.127132, max dp: 0.022744, max job: 321
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job62,378048000,378048000,8359533,8359533,1.00025,1.00025,0.901623,1.00494,1,1,1,1,1,8,6.10447,0,1,1,0,0,0,0,0,GPT2_SMALL,8,32,8081,8357432,0.139
Job63,385554000,385554000,401700,401700,1.00045,1.00045,1.00045,1.23025,1,1,1,1,1,4,7,0,1,1,0,0,0,0,0,ResNeXt,4,8,1517,401520,0.253
Job64,386199000,386199000,693042,693042,1.00016,1.00016,1.00016,1.20965,1,1,1,1,1,1,7.92484,0,1,1,0,0,0,0,0,GNMT,1,64,2411,692928,1
Job65,386253000,386253000,5796674,5796674,1.00015,1.00015,1.00015,1.01149,1,1,1,1,1,1,7.07492,0,1,1,0,0,0,0,0,ResNet50,1,128,7566,5795816,1
Job66,386299000,386299000,486418,486418,1.00027,1.00027,1.00027,1.32797,1,1,1,1,1,4,8.22313,0,1,1,0,0,0,0,0,GNMT,4,16,1619,486288,0.259
Job67,388944000,388944000,1180625,1180625,1.00002,1.00002,1.00002,1.03057,1,1,1,1,1,1,7,0,1,1,0,0,0,0,0,BERTLARGE,1,128,4226,1180600,1
Job68,390866000,390866000,275404,275404,1.00007,1.00007,1.00007,1.14568,1,1,1,1,1,4,7.08498,0,1,1,0,0,0,0,0,BERTLARGE,4,32,1017,275384,0.264
Job69,391118000,391118000,5796674,5796674,1.00015,1.00015,1.00015,1.01149,1,1,1,1,1,1,8.82228,0,1,1,0,0,0,0,0,ResNet50,1,128,7565,5795816,1
Job70,391174000,391174000,1828592,1828592,1.00014,1.00014,1.00014,1.03701,1,1,1,1,1,1,9.85849,0,1,1,0,0,0,0,0,ResNet50,1,128,5958,1828328,1
Job71,391192000,391192000,493250,493250,1.00002,1.00002,1.00002,1.0764,1,1,1,1,1,1,9.63001,0,1,1,0,0,0,0,0,BERTLARGE,1,128,1662,493240,1
Job72,391529000,391529000,311014,311014,1.00012,1.00012,1.00012,1.62855,1,1,1,1,1,1,10.9944,0,1,1,0,0,0,0,0,GNMT,1,64,1121,310976,1
Job73,391561000,391561000,65114544,65114544,1.0003,0.997331,1.0003,0.998402,1,1,1,1,1,1,8.62054,0,1,1,0,0,0,0,0,VGG19,1,32,9486,65095024,1
Job74,391655000,391655000,45828424,45828424,1.00068,0.996472,1.00068,0.998099,1,1,1,1,1,1,9.98567,0,1,1,0,0,0,0,0,ResNeXt,1,32,9250,45797112,1
Job75,392370000,392370000,525120,525120,1.00047,1.00047,1.00047,1.16727,1,1,1,1,1,4,10,0,1,1,0,0,0,0,0,ResNeXt,4,8,1796,524872,0.253
Job76,392897000,392897000,532380,532380,1.00047,1.00047,1.00047,1.16462,1,1,1,1,1,4,10.7145,0,1,1,0,0,0,0,0,ResNeXt,4,8,1797,532128,0.253
Job77,392923000,392923000,332792,332792,1.00034,1.00034,0.989981,1.24325,1,1,1,1,1,4,11.143,0,1,1,0,0,0,0,0,ResNet50,4,32,1166,332680,0.255
Job78,392955000,392955000,768278,768278,1.0003,1.0003,1.0003,1.18553,1,1,1,1,1,4,10.0709,0,1,1,0,0,0,0,0,GNMT,4,16,2727,768048,0.259
Job79,397236000,397236000,5649708,5649708,1.00015,1.00015,1.00015,1.01179,1,1,1,1,1,1,7.85738,0,1,1,0,0,0,0,0,ResNet50,1,128,7523,5648872,1
Job80,397282000,397282000,669828,669828,1.00065,1.00065,1.00065,1.0542,1,1,1,1,1,1,9,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,2245,669392,1
Job81,400700000,400700000,211966,211966,1.0001,1.0001,1.0001,1.4425,1,1,1,1,1,1,8.87734,0,1,1,0,0,0,0,0,ResNet50,1,128,558,211944,1
Job82,400726000,400726000,351914,351914,1.00062,1.00062,1.00062,1.10771,1,1,1,1,1,1,8.54525,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,1357,351696,1
Job83,401072000,401072000,6697449,6697449,1.00015,1.00015,0.616748,1.01378,1,1,1,1,1,8,8.96567,0,1,1,0,0,0,0,0,ResNet50,8,16,7788,6696432,0.13
Job84,402332000,402332000,9374512,9374512,1,1,1,1.00752,1,1,1,1,1,4,9.57897,0,1,1,0,0,0,0,0,VGG19,4,8,8247,9374512,0.258
